Neg,Neu,Pos
0.009707159362733364,0.9774966239929199,0.012796281836926937
0.03199495002627373,0.9572348594665527,0.010770202614367008
0.08511495590209961,0.9074981808662415,0.007386848796159029
0.6286911368370056,0.36574164032936096,0.005567212589085102
0.04426028952002525,0.9464014172554016,0.009338322095572948
0.0017463916447013617,0.2530288100242615,0.7452247738838196
0.4833900034427643,0.5106492638587952,0.005960769951343536
0.9579607844352722,0.039273522794246674,0.002765628509223461
0.007260483223944902,0.9765735864639282,0.016165928915143013
0.8775327801704407,0.11928141117095947,0.003185817738994956
0.07281138002872467,0.9194566011428833,0.0077320486307144165
0.0018424630397930741,0.9396987557411194,0.05845879763364792
0.0038387805689126253,0.9008699059486389,0.09529126435518265
0.008745422586798668,0.9797128438949585,0.011541773565113544
0.32804596424102783,0.6652480959892273,0.0067059132270514965
0.02867099642753601,0.9607362747192383,0.010592774488031864
0.08857928961515427,0.8996114730834961,0.011809251271188259
0.00799607578665018,0.9802348613739014,0.011769051663577557
0.32269155979156494,0.6691167950630188,0.008191671222448349
0.03287754952907562,0.955409049987793,0.011713364161550999
0.0013828289229422808,0.46832260489463806,0.5302945375442505
0.03287754952907562,0.955409049987793,0.011713364161550999
0.005815468262881041,0.9811521768569946,0.013032319955527782
0.016374843195080757,0.9718989729881287,0.011726202443242073
0.05029949173331261,0.9358270764350891,0.013873415067791939
0.2977263331413269,0.6937026977539062,0.008570946753025055
0.21612969040870667,0.776807963848114,0.00706236157566309
0.15356962382793427,0.8393927216529846,0.007037642411887646
0.04068569466471672,0.9478756785392761,0.011438639834523201
0.8567003011703491,0.13965819776058197,0.003641529707238078
0.20451267063617706,0.789061963558197,0.006425321102142334
0.5461678504943848,0.447976291179657,0.005855857860296965
0.0037160355132073164,0.9642524719238281,0.03203149884939194
0.050064973533153534,0.9409841895103455,0.008950839750468731
0.010508623905479908,0.9760385155677795,0.013452892191708088
0.004063976928591728,0.9671308994293213,0.02880515158176422
0.026365336030721664,0.964870810508728,0.008763846941292286
0.10816936194896698,0.8849567174911499,0.006873912177979946
0.0030776706989854574,0.9734109044075012,0.023511454463005066
0.0024610876571387053,0.9688966274261475,0.02864229679107666
0.09568627178668976,0.8924058675765991,0.011907842941582203
0.003568453947082162,0.9761600494384766,0.020271435379981995
0.004171435721218586,0.9782633185386658,0.017565205693244934
0.09274764358997345,0.8985628485679626,0.008689474314451218
0.0025453330017626286,0.9715859293937683,0.025868693366646767
0.06670981645584106,0.9241529107093811,0.009137329645454884
0.007797207683324814,0.9778528213500977,0.014350022189319134
0.5887871980667114,0.40573471784591675,0.005478125065565109
0.1798224300146103,0.8119120001792908,0.008265558630228043
0.005925940815359354,0.9787917137145996,0.015282378531992435
0.00601717596873641,0.9646382331848145,0.029344581067562103
0.058211278170347214,0.933964729309082,0.007823928259313107
0.003037465503439307,0.960820734500885,0.03614175692200661
0.20203456282615662,0.7899957895278931,0.007969715632498264
0.8792163133621216,0.11754845082759857,0.0032352625858038664
0.0052335020154714584,0.974639356136322,0.020127177238464355
0.37195026874542236,0.6222344636917114,0.0058152927085757256
0.008349770680069923,0.9798994064331055,0.011750810779631138
0.01231489609926939,0.9714599251747131,0.016225196421146393
0.04705755412578583,0.9426310062408447,0.010311401449143887
0.007001541089266539,0.9766106605529785,0.016387829557061195
0.002100488170981407,0.9171764850616455,0.08072297275066376
0.8477628827095032,0.1475023627281189,0.004734693560749292
0.002959252567961812,0.9572163820266724,0.03982429578900337
0.004619360901415348,0.9806345701217651,0.014746042899787426
0.8007346391677856,0.195126473903656,0.004138927441090345
0.004183261189609766,0.9755375981330872,0.020279129967093468
0.2135402262210846,0.7774702906608582,0.008989487774670124
0.025473948568105698,0.9612736105918884,0.013252487406134605
0.004885236267000437,0.9730066061019897,0.02210814505815506
0.06466636061668396,0.9266694784164429,0.00866415724158287
0.004595103673636913,0.9671316742897034,0.028273198753595352
0.498272567987442,0.4953797161579132,0.0063476962968707085
0.0034831264056265354,0.9807006120681763,0.01581628993153572
0.009258686564862728,0.9754197597503662,0.015321523882448673
0.003226186614483595,0.9666610360145569,0.03011275641620159
0.0018043098971247673,0.831066906452179,0.1671287566423416
0.9042330384254456,0.09259939193725586,0.00316765159368515
0.0040154471062123775,0.9717795252799988,0.024205060675740242
0.07156374305486679,0.9171622395515442,0.01127396896481514
0.004572650417685509,0.9734602570533752,0.02196703478693962
0.00499806459993124,0.9776315093040466,0.01737046055495739
0.001718725310638547,0.8937326669692993,0.10454855859279633
0.011662309058010578,0.9755423665046692,0.012795336544513702
0.017959212884306908,0.9714720845222473,0.010568682104349136
0.004033598117530346,0.9770109057426453,0.018955515697598457
0.09181679040193558,0.9009087085723877,0.007274535018950701
0.0019024440553039312,0.9411699175834656,0.05692758783698082
0.7288486361503601,0.2669866979122162,0.00416470505297184
0.033790986984968185,0.9570474624633789,0.009161585941910744
0.03061656467616558,0.9607450366020203,0.008638394065201283
0.00451640784740448,0.981074869632721,0.014408747665584087
0.002015430014580488,0.8491260409355164,0.14885856211185455
0.46503663063049316,0.528843104839325,0.006120267324149609
0.716950535774231,0.27846530079841614,0.0045842137187719345
0.9730281233787537,0.024005619809031487,0.0029662351589649916
0.20129449665546417,0.7909771203994751,0.0077284276485443115
0.207513689994812,0.7855343222618103,0.00695199565961957
0.1022796779870987,0.8884954452514648,0.00922488234937191
0.04855586588382721,0.9439586997032166,0.007485437206923962
0.17911547422409058,0.8138567805290222,0.0070277489721775055
0.07521235942840576,0.9167723059654236,0.008015279658138752
0.033987898379564285,0.9554212093353271,0.010590828955173492
0.015040894038975239,0.9733876585960388,0.011571511626243591
0.07729241251945496,0.9156504273414612,0.007057126145809889
0.14055725932121277,0.8286333084106445,0.03080946020781994
0.07133600860834122,0.9206287264823914,0.008035236038267612
0.38933396339416504,0.6037470102310181,0.006919000297784805
0.37127530574798584,0.6218167543411255,0.006907990667968988
0.00853328313678503,0.9804455637931824,0.011021148413419724
0.7512092590332031,0.2442815601825714,0.004509179387241602
0.6220202445983887,0.3725282847881317,0.005451449658721685
0.2205277979373932,0.7617752552032471,0.017696959897875786
0.5948446989059448,0.3987519443035126,0.0064033204689621925
0.03723422437906265,0.9522275924682617,0.010538212954998016
0.7443309426307678,0.25009799003601074,0.00557103892788291
0.5073657631874084,0.4863360822200775,0.006298148073256016
0.15486718714237213,0.837921142578125,0.007211688440293074
0.025780268013477325,0.9607537388801575,0.013465957716107368
0.27263015508651733,0.719154417514801,0.008215468376874924
0.11935113370418549,0.8678978681564331,0.01275100838392973
0.0028157667256891727,0.9741239547729492,0.023060226812958717
0.04233202338218689,0.9496135711669922,0.008054401725530624
0.005207819864153862,0.9620562195777893,0.032735902816057205
0.660659909248352,0.3343029022216797,0.005037239752709866
0.6882115006446838,0.30675527453422546,0.0050331950187683105
0.5307196378707886,0.4631408751010895,0.0061394753865897655
0.0034817832056432962,0.9783410429954529,0.018177207559347153
0.0019524447852745652,0.9591102004051208,0.03893735259771347
0.5740463137626648,0.4204356372356415,0.005517975427210331
0.0018983713816851377,0.7847735285758972,0.21332813799381256
0.1509484499692917,0.8401861786842346,0.00886535458266735
0.14762264490127563,0.8447777032852173,0.00759961036965251
0.004251067526638508,0.9654558897018433,0.03029300831258297
0.1744302213191986,0.8113404512405396,0.014229314401745796
0.0037323858123272657,0.9737797379493713,0.022487930953502655
0.6111788153648376,0.383232057094574,0.005589123349636793
0.006471247877925634,0.312427818775177,0.6811009049415588
0.16212356090545654,0.830955445766449,0.00692102313041687
0.09010318666696548,0.8994059562683105,0.010490900836884975
0.0037510294932872057,0.977812647819519,0.018436303362250328
0.09809917956590652,0.8937937021255493,0.008107106201350689
0.003405766561627388,0.9009420871734619,0.09565211087465286
0.0385037437081337,0.9478470087051392,0.013649255968630314
0.0007504975073970854,0.04103465378284454,0.9582148790359497
0.4182583689689636,0.5752941370010376,0.006447470281273127
0.6709951758384705,0.3236342966556549,0.005370565224438906
0.972746729850769,0.02435937710106373,0.002893937285989523
0.26565226912498474,0.7275571227073669,0.00679060211405158
0.03254389017820358,0.9586750268936157,0.008781052194535732
0.022713012993335724,0.9657031297683716,0.011583889834582806
0.01669042557477951,0.9631479382514954,0.020161623135209084
0.12079387903213501,0.8709228038787842,0.008283385075628757
0.8231599926948547,0.17306339740753174,0.00377654773183167
0.23043234646320343,0.7621678113937378,0.007399878464639187
0.6392795443534851,0.35541924834251404,0.005301215685904026
0.043272964656353,0.9450355172157288,0.011691524647176266
0.5044257044792175,0.48878878355026245,0.00678545655682683
0.0453195683658123,0.9459842443466187,0.008696143515408039
0.019153747707605362,0.9693171381950378,0.011529168114066124
0.8761565685272217,0.12034507840871811,0.0034982964862138033
0.09669860452413559,0.8929838538169861,0.010317601263523102
0.8846225142478943,0.11191289871931076,0.0034646110143512487
0.017899639904499054,0.972876250743866,0.00922404695302248
0.14095298945903778,0.852056622505188,0.006990428548306227
0.42153671383857727,0.5725907683372498,0.005872525740414858
0.005280758254230022,0.9758398532867432,0.018879391252994537
0.0024971188977360725,0.9754227995872498,0.022080065682530403
0.2808316648006439,0.7103400230407715,0.00882827676832676
0.018708763644099236,0.9701741933822632,0.011117104440927505
0.8369441032409668,0.1595076322555542,0.003548254258930683
0.034795526415109634,0.9550163745880127,0.010188049636781216
0.0022374787367880344,0.9374324679374695,0.06033004820346832
0.0020544775761663914,0.909676194190979,0.08826930820941925
0.012871216982603073,0.9716042876243591,0.015524445101618767
0.0016078073531389236,0.7170498967170715,0.2813423275947571
0.11096937954425812,0.8792382478713989,0.00979242380708456
0.9195477366447449,0.07750802487134933,0.0029442731756716967
0.03484529256820679,0.9572522044181824,0.007902514189481735
0.0038073791656643152,0.975375771522522,0.020816810429096222
0.0038344431668519974,0.9771187901496887,0.019046686589717865
0.09326920658349991,0.8969218730926514,0.009808957576751709
0.7421001195907593,0.2533023953437805,0.004597436636686325
0.0027036983519792557,0.975004255771637,0.022292008623480797
0.0015123565681278706,0.8869247436523438,0.11156285554170609
0.046699486672878265,0.9446837902069092,0.008616747334599495
0.0016462235944345593,0.7261636853218079,0.27219006419181824
0.14756008982658386,0.8454517126083374,0.00698822271078825
0.02291492559015751,0.9540741443634033,0.023010898381471634
0.008876114152371883,0.979152262210846,0.011971571482717991
0.20532183349132538,0.7846462726593018,0.01003187894821167
0.06408735364675522,0.9276253581047058,0.008287292905151844
0.012036070227622986,0.9615252614021301,0.02643864043056965
0.21352894604206085,0.7753162384033203,0.01115477830171585
0.0016152469906955957,0.7478113770484924,0.2505733370780945
0.4139939248561859,0.5799487233161926,0.006057340186089277
0.0025783260352909565,0.9616441130638123,0.035777606070041656
0.04714064300060272,0.9431071281433105,0.009752174839377403
0.1426352858543396,0.8484604358673096,0.008904258720576763
0.8268424272537231,0.1693148910999298,0.0038427691906690598
0.002445363672450185,0.8531032800674438,0.1444513201713562
0.0018848776817321777,0.934512734413147,0.06360233575105667
0.07840406149625778,0.9130635857582092,0.008532385341823101
0.004375840071588755,0.957136869430542,0.038487330079078674
0.0033791223540902138,0.9779624938964844,0.018658408895134926
0.011615422554314137,0.8383087515830994,0.15007583796977997
0.019365321844816208,0.959632158279419,0.021002590656280518
0.022128337994217873,0.9656287431716919,0.012242977507412434
0.7717259526252747,0.2238769233226776,0.004397103097289801
0.003630781313404441,0.9798460602760315,0.016523199155926704
0.032749250531196594,0.9560936689376831,0.011157120577991009
0.401750385761261,0.591664731502533,0.00658488878980279
0.0018852202920243144,0.9083703756332397,0.08974442631006241
0.09022396802902222,0.9001508355140686,0.009625219739973545
0.6006330251693726,0.39413949847221375,0.005227516870945692
0.01655386947095394,0.9736470580101013,0.009799115359783173
0.7683490514755249,0.22725974023342133,0.004391208756715059
0.0037207575514912605,0.9780508279800415,0.018228381872177124
0.0029094356577843428,0.9491441249847412,0.047946467995643616
0.24796530604362488,0.7453152537345886,0.006719473749399185
0.003688441589474678,0.9762755036354065,0.0200361255556345
0.13165678083896637,0.8601217865943909,0.008221354335546494
0.05045849457383156,0.9396579265594482,0.009883621707558632
0.0193718783557415,0.9647377729415894,0.01589041016995907
0.010028153657913208,0.9779765009880066,0.011995325796306133
0.6061798930168152,0.38697436451911926,0.006845731288194656
0.23183342814445496,0.7596198916435242,0.008546669036149979
0.2172776609659195,0.7760735750198364,0.00664873979985714
0.009296114556491375,0.9779810309410095,0.012722887098789215
0.0019002757035195827,0.961503803730011,0.036595892161130905
0.8441305160522461,0.15237197279930115,0.0034975241869688034
0.42200562357902527,0.5718086957931519,0.006185686215758324
0.10218410938978195,0.8908371329307556,0.006978780496865511
0.0017602816224098206,0.7717649340629578,0.22647476196289062
0.09686998277902603,0.8935369253158569,0.009593046270310879
0.5766639113426208,0.41725441813468933,0.006081691477447748
0.008787051774561405,0.9782021641731262,0.013010711409151554
0.004935594275593758,0.9213802814483643,0.07368413358926773
0.026745440438389778,0.9637696743011475,0.009484916925430298
0.032272741198539734,0.9592727422714233,0.008454497903585434
0.0014100178377702832,0.40691572427749634,0.591674268245697
0.5361456274986267,0.4578721821308136,0.005982191767543554
0.0024649419356137514,0.9596700072288513,0.03786507248878479
0.003205203916877508,0.9763176441192627,0.020477142184972763
0.5533417463302612,0.44111815094947815,0.005540067795664072
0.3214578628540039,0.6716810464859009,0.0068610552698373795
0.0067160832695662975,0.9742347002029419,0.01904919371008873
0.5563400387763977,0.43778055906295776,0.005879417061805725
0.3385665714740753,0.6532567143440247,0.008176766335964203
0.01056660059839487,0.9708450436592102,0.018588317558169365
0.05647369846701622,0.9356025457382202,0.007923743687570095
0.00939470436424017,0.9802145957946777,0.010390671901404858
0.1324937343597412,0.8564542531967163,0.011052035726606846
0.09384477883577347,0.8984763026237488,0.007678957190364599
0.443593293428421,0.5495897531509399,0.006817001849412918
0.19105888903141022,0.8022321462631226,0.006708985660225153
0.927433967590332,0.06952687352895737,0.0030391064938157797
0.8456421494483948,0.1506236344575882,0.0037342130672186613
0.001704634865745902,0.9275742769241333,0.0707210823893547
0.0019428640371188521,0.8702406287193298,0.12781648337841034
0.08728648722171783,0.9056171774864197,0.007096370216459036
0.005342360585927963,0.9824221730232239,0.012235498055815697
0.0021138202864676714,0.9409619569778442,0.056924231350421906
0.5031386613845825,0.49047935009002686,0.006381923332810402
0.05221550539135933,0.9397092461585999,0.008075233548879623
0.008052386343479156,0.9783365726470947,0.013611067086458206
0.00846157781779766,0.977568507194519,0.01396989542990923
0.7158703207969666,0.2789856195449829,0.005144054535776377
0.38646000623703003,0.6070065498352051,0.006533459760248661
0.8740088939666748,0.12243475019931793,0.00355636328458786
0.055455051362514496,0.9347034096717834,0.0098415557295084
0.0015378562966361642,0.9087896943092346,0.08967246860265732
0.0017679197480902076,0.8724912405014038,0.12574082612991333
0.5122503638267517,0.47991517186164856,0.00783445592969656
0.4480276107788086,0.5463299751281738,0.005642394535243511
0.030774036422371864,0.9567142128944397,0.01251171063631773
0.10677427053451538,0.8830368518829346,0.010188903659582138
0.009752888232469559,0.9780687093734741,0.012178369797766209
0.027253763750195503,0.9525970816612244,0.020149195566773415
0.19743111729621887,0.794704794883728,0.007864062674343586
0.01054880116134882,0.9683771729469299,0.021074073389172554
0.6520605683326721,0.34282517433166504,0.005114229395985603
0.6943390965461731,0.3003828823566437,0.005278050899505615
0.16532574594020844,0.8261694312095642,0.00850478932261467
0.011492568999528885,0.9669079184532166,0.02159949019551277
0.6926224231719971,0.30164042115211487,0.005737068597227335
0.49924683570861816,0.4940226078033447,0.006730560678988695
0.05424998700618744,0.9334214329719543,0.01232852041721344
0.19886119663715363,0.7935444712638855,0.007594285067170858
0.04678606614470482,0.9238966107368469,0.029317272827029228
0.012130429968237877,0.9768915772438049,0.010977962985634804
0.7740004658699036,0.22164349257946014,0.00435600383207202
0.4850104749202728,0.5077323913574219,0.007257192395627499
0.0029094356577843428,0.9491441249847412,0.047946467995643616
0.004123404156416655,0.9759697318077087,0.01990683004260063
0.10805580019950867,0.8827196955680847,0.009224454872310162
0.4762524962425232,0.5172593593597412,0.006488151848316193
0.0025556928012520075,0.9606144428253174,0.03682989999651909
0.08579842746257782,0.9054583311080933,0.008743193000555038
0.8377294540405273,0.15873464941978455,0.003535878611728549
0.5549936294555664,0.4399385154247284,0.005067868158221245
0.4470345675945282,0.5464088320732117,0.006556592881679535
0.009532955475151539,0.978561282157898,0.011905715800821781
0.7993694543838501,0.19639743864536285,0.00423308415338397
0.011435606516897678,0.9742125272750854,0.014351913705468178
0.9292752742767334,0.06784908473491669,0.0028756323736160994
0.43110498785972595,0.5625810027122498,0.0063140736892819405
0.016767404973506927,0.9530370235443115,0.030195534229278564
0.8369978666305542,0.15946288406848907,0.003539241850376129
0.11636857688426971,0.8759719729423523,0.007659492082893848
0.9129955768585205,0.0839114859700203,0.0030929851345717907
0.007735225837677717,0.971507728099823,0.020757006481289864
0.15565676987171173,0.8365716338157654,0.007771668024361134
0.038230542093515396,0.9461869597434998,0.015582536347210407
0.2103082835674286,0.7718408703804016,0.01785089261829853
0.033783622086048126,0.9548141956329346,0.011402199976146221
0.1356935203075409,0.8570573925971985,0.007249063812196255
0.006170086562633514,0.979345440864563,0.014484412036836147
0.0021712318994104862,0.848402202129364,0.14942660927772522
0.014251885935664177,0.9759544730186462,0.009793594479560852
0.003643432864919305,0.9781449437141418,0.018211618065834045
0.18655936419963837,0.8054970502853394,0.007943596690893173
0.015606568194925785,0.9655312895774841,0.018862223252654076
0.9621942639350891,0.03493594005703926,0.002869729418307543
0.7466411590576172,0.24926160275936127,0.004097265191376209
0.142283096909523,0.850318431854248,0.007398508954793215
0.4607677459716797,0.5340377688407898,0.005194439552724361
0.24251015484333038,0.7503762245178223,0.007113659754395485
0.0033310239668935537,0.9766979813575745,0.01997103914618492
0.8122187852859497,0.18384861946105957,0.003932577092200518
0.08487661182880402,0.9060471057891846,0.009076330810785294
0.001510879723355174,0.8866052031517029,0.11188391596078873
0.0029176336247473955,0.9744551777839661,0.022627172991633415
0.21260684728622437,0.7795717120170593,0.007821441628038883
0.2783220410346985,0.7151013016700745,0.006576679181307554
0.020635172724723816,0.9703704714775085,0.008994320407509804
0.2466578483581543,0.7456337809562683,0.007708415854722261
0.40008074045181274,0.5936472415924072,0.006272065453231335
0.1217755451798439,0.871301531791687,0.0069229574874043465
0.36276552081108093,0.6285388469696045,0.008695602416992188
0.002370796399191022,0.9692018628120422,0.028427286073565483
0.9023234844207764,0.0941443145275116,0.003532181493937969
0.0034846444614231586,0.9785676598548889,0.017947660759091377
0.026478726416826248,0.96401447057724,0.009506866335868835
0.909713089466095,0.08687471598386765,0.0034121167846024036
0.12309260666370392,0.8683335781097412,0.008573753759264946
0.0016957900952547789,0.8972702026367188,0.10103393346071243
0.010893248952925205,0.9619770050048828,0.027129674330353737
0.0030305010732263327,0.8960366249084473,0.10093282908201218
0.004135507624596357,0.973556399345398,0.022308126091957092
0.0013796155108138919,0.35571378469467163,0.6429066061973572
0.9285888671875,0.06811930984258652,0.0032919179648160934
0.04813778027892113,0.9420512318611145,0.009811011143028736
0.022467846050858498,0.9673448204994202,0.010187394917011261
0.18598346412181854,0.8071296811103821,0.00688684917986393
0.07924719899892807,0.912995457649231,0.007757304701954126
0.8133349418640137,0.18299229443073273,0.003672689199447632
0.0037190846633166075,0.9794401526451111,0.016840742900967598
0.0017767014214769006,0.9308522939682007,0.06737096607685089
0.014639425091445446,0.9705551266670227,0.014805415645241737
0.058723051100969315,0.9301325678825378,0.011144375428557396
0.2661701738834381,0.7265700101852417,0.007259870879352093
0.6831766963005066,0.31193044781684875,0.004892805591225624
0.05852333456277847,0.9317193031311035,0.009757421910762787
0.0018778122030198574,0.921705424785614,0.0764167457818985
0.3145919740200043,0.678916871547699,0.0064911674708127975
0.49882254004478455,0.49440884590148926,0.006768644321709871
0.14063064754009247,0.8476120829582214,0.011757331900298595
0.016383226960897446,0.9725875854492188,0.011029177345335484
0.29227644205093384,0.7014721035957336,0.006251469720155001
0.3051472306251526,0.6875015497207642,0.007351239677518606
0.9072845578193665,0.08944527059793472,0.0032701354939490557
0.005427112337201834,0.9826275706291199,0.01194531936198473
0.009537925012409687,0.9721560478210449,0.018306003883481026
0.005658505950123072,0.9346069097518921,0.05973458290100098
0.15173983573913574,0.8350055813789368,0.013254594057798386
0.41896432638168335,0.5746189951896667,0.006416625808924437
0.7140777707099915,0.28124120831489563,0.004681000020354986
0.44711390137672424,0.5456559658050537,0.0072301048785448074
0.0019702233839780092,0.9153757095336914,0.08265411108732224
0.017386270686984062,0.9732489585876465,0.009364807978272438
0.0034758916590362787,0.9763861298561096,0.020137915387749672
0.011549197137355804,0.9686679244041443,0.019782889634370804
0.9516753554344177,0.04548726603388786,0.002837373176589608
0.019133294001221657,0.9713030457496643,0.009563729166984558
0.05246696248650551,0.9390633702278137,0.008469679392874241
0.0020357391331344843,0.7651482820510864,0.23281605541706085
0.002893296303227544,0.9673641920089722,0.029742488637566566
0.12426775693893433,0.8681703805923462,0.007561801001429558
0.05163952708244324,0.9368625283241272,0.011497972533106804
0.004881791304796934,0.9788656830787659,0.016252536326646805
0.06409274786710739,0.9262319803237915,0.009675288572907448
0.0027189834509044886,0.9652135372161865,0.03206748887896538
0.011641745455563068,0.973301351070404,0.015056897886097431
0.9494804739952087,0.047800462692976,0.002719067269936204
0.03974686563014984,0.9524273872375488,0.007825709879398346
0.027097487822175026,0.9625226259231567,0.010379893705248833
0.0034410767257213593,0.9725999236106873,0.023959005251526833
0.28225961327552795,0.7104159593582153,0.007324418053030968
0.6176120638847351,0.3747873902320862,0.007600533310323954
0.3683623671531677,0.624235212802887,0.007402411196380854
0.4851612448692322,0.5088453888893127,0.005993354599922895
0.0291457399725914,0.9565919041633606,0.014262390322983265
0.4088763892650604,0.5836191773414612,0.007504448760300875
0.2781188488006592,0.7138117551803589,0.008069361560046673
0.04521798714995384,0.9452012181282043,0.009580746293067932
0.09368187934160233,0.8948850035667419,0.011433130130171776
0.06884141266345978,0.9237090945243835,0.007449452765285969
0.4645509123802185,0.5287676453590393,0.006681439001113176
0.0026338768657296896,0.9655486941337585,0.03181740641593933
0.00284923380240798,0.9674986600875854,0.029652176424860954
0.0015276743797585368,0.923138439655304,0.07533387094736099
0.8426644206047058,0.15366671979427338,0.00366882118396461
0.018968971446156502,0.9694666862487793,0.01156430970877409
0.055978305637836456,0.9284845590591431,0.015537210740149021
0.012076658196747303,0.9711325764656067,0.01679077558219433
0.053661275655031204,0.9253988265991211,0.020939921960234642
0.3170754313468933,0.6708308458328247,0.012093780562281609
0.04055415838956833,0.9497479796409607,0.009697860106825829
0.02205580845475197,0.9648731350898743,0.013071082532405853
0.6726561188697815,0.32183852791786194,0.005505415610969067
0.10113172233104706,0.8887037634849548,0.010164513252675533
0.18127299845218658,0.8108113408088684,0.007915678434073925
0.005926365032792091,0.9736945033073425,0.020379120483994484
0.009445684030652046,0.974290132522583,0.016264213249087334
0.8233616948127747,0.1726991832256317,0.003939178306609392
0.1543043553829193,0.8389727473258972,0.006722889840602875
0.0023276316933333874,0.9271097779273987,0.07056261599063873
0.05879950150847435,0.9304326772689819,0.010767771862447262
0.00881217047572136,0.978020966053009,0.013166836462914944
0.014400324784219265,0.9748812913894653,0.010718412697315216
0.7533683776855469,0.24103334546089172,0.005598205607384443
0.011797884479165077,0.9747835397720337,0.013418525457382202
0.4458376169204712,0.5483545064926147,0.005807911977171898
0.009552845731377602,0.9795758128166199,0.010871400125324726
0.5653871893882751,0.42878612875938416,0.005826656706631184
0.7819457650184631,0.2133132666349411,0.004740904550999403
0.405720055103302,0.5856316685676575,0.008648276329040527
0.002037113532423973,0.8828567266464233,0.11510615050792694
0.6181795001029968,0.3754085302352905,0.006411907263100147
0.44509023427963257,0.5475115776062012,0.007398225832730532
0.6094704866409302,0.3850213587284088,0.005508134141564369
0.2665771245956421,0.7244666218757629,0.008956191129982471
0.23785531520843506,0.7548649907112122,0.00727962888777256
0.06070496141910553,0.928309440612793,0.010985609143972397
0.008038653992116451,0.9760000109672546,0.015961291268467903
0.04024011641740799,0.9468891024589539,0.01287077832967043
0.0019200294045731425,0.8867067098617554,0.11137323826551437
0.003867350285872817,0.9817414879798889,0.014391214586794376
0.022387268021702766,0.9660625457763672,0.011550181545317173
0.10847796499729156,0.8810926079750061,0.01042944099754095
0.099871426820755,0.886792004108429,0.01333655696362257
0.011744131334125996,0.9632428288459778,0.025013117119669914
0.00666585611179471,0.9812832474708557,0.012050885707139969
0.0028953170403838158,0.9660698771476746,0.03103480488061905
0.7818363308906555,0.21421174705028534,0.003951971884816885
0.0038514279294759035,0.9767898917198181,0.01935872994363308
0.0034404266625642776,0.967652440071106,0.02890711836516857
